MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FrstFlrSF,BsmtFinSF2_Flag,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RemodAdd,BuiltYear1,BuiltYear2,BuiltYear3,BuiltYear4,BuiltYear5,BsmtFTM_Flag,GasA_Flag,HasGrg,HasPool,SalePrice
60,4,82.0,111.52578177264664,1,2,1,1,1,1,1,2.0,8,5,2006,2006,2,1,1,2,5,3,1,5,4,1,1,0.0,0,35.12833614050059,35.12833614050059,5,1,5,50.75431016179808,0,0,2,1,4,1,5,10,1,1,4,3,3,3,25.80697580112788,3,3,18.0,10.0,0,0,0,7,2006,2,2,7.142036574706803,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,12.799175708864519
190,2,76.0,87.34987120768983,1,1,1,1,2,1,2,2.0,5,9,1900,1996,1,1,4,1,3,4,3,4,3,1,1,0.0,0,18.973665961010276,18.973665961010276,4,1,5,42.567593307585526,0,0,2,0,4,2,4,8,1,1,1,2,1,2,25.92296279363144,3,1,18.547236990991408,0.0,1,0,0,5,2010,1,1,6.939253946041508,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.84939770159144
20,4,70.0,91.6515138991168,1,1,1,1,1,1,1,1.0,7,5,2004,2005,1,1,1,2,4,3,1,4,3,3,2,26.68332812825267,0,27.586228448267445,38.379682124790975,5,1,5,38.52272056851645,1,0,2,0,3,1,4,7,1,0,0,1,2,2,24.61706725018234,3,3,0.0,5.916079783099616,0,0,0,5,2010,1,1,7.302496423727326,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,12.269047444691562
190,2,70.0,74.83314773547883,1,1,1,1,1,1,2,2.0,4,5,1930,1950,2,1,1,1,2,2,4,0,0,0,0,0.0,0,0.0,0.0,2,0,5,33.04542328371661,0,0,2,0,3,2,2,7,4,0,0,0,0,0,0.0,0,1,0.0,0.0,0,1,3500,7,2010,1,1,5.918893854273146,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.915088464214607
20,4,69.0,339.3361165570208,1,3,4,3,1,1,1,1.0,7,5,1971,2002,1,1,5,3,3,3,2,4,3,4,2,34.91418050019218,0,20.591260281974,40.53393639902249,3,1,5,42.708313008125245,1,0,2,0,2,1,4,5,1,2,3,1,1,2,27.184554438136374,3,3,19.493588689617926,6.928203230275509,0,0,0,6,2007,1,1,7.508787170634276,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12.618182296357007
120,4,48.0,78.99367063252599,1,1,1,1,1,1,4,1.0,8,5,2006,2006,2,1,3,2,4,3,1,4,3,1,2,29.376861643136763,0,21.470910553583888,36.38681079732051,5,1,5,36.38681079732051,1,0,2,0,2,1,4,6,1,1,4,1,3,2,23.45207879911715,3,3,13.856406460551018,6.164414002968976,0,0,0,12,2009,1,1,7.188412736496954,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.445089546000673
60,4,65.0,94.96315074806648,1,2,1,1,1,1,1,2.0,7,5,2007,2007,2,1,1,1,4,3,1,4,3,3,1,0.0,0,26.981475126464083,26.981475126464083,5,1,5,38.157568056677825,0,0,2,1,3,1,4,8,1,1,4,1,3,2,20.0,3,3,10.0,4.898979485566356,0,0,0,7,2007,2,2,6.590301048196686,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.09815330331068
20,4,69.0,84.62860036654276,1,2,1,1,1,1,1,1.0,5,7,1966,1966,1,1,2,4,3,3,1,3,3,1,1,0.0,0,29.597297173897484,29.597297173897484,3,1,5,30.066592756745816,0,0,1,0,3,1,3,6,1,0,0,1,1,1,20.199009876724155,3,3,0.0,0.0,1,0,0,12,2008,1,3,6.806829360392176,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.607326140391713
30,4,56.0,64.26507605223851,1,2,1,1,1,1,1,1.0,3,6,1935,2003,1,1,1,1,4,3,2,3,3,1,1,0.0,0,16.431676725154983,16.431676725154983,4,1,5,27.0,0,0,1,0,2,1,3,5,6,0,0,0,0,0,0.0,0,1,0.0,0.0,0,0,0,7,2008,1,1,6.591673732008658,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,10.858998997563564
50,1,66.0,93.33809511662427,1,1,3,1,1,1,1,1.8,4,7,1900,1950,1,1,3,1,3,3,5,3,3,2,1,0.0,0,29.30870177950569,29.30870177950569,4,1,5,34.322004603461025,0,0,1,0,2,1,3,7,1,0,0,2,2,1,19.595917942265423,3,1,8.246211251235321,0.0,0,0,0,1,2010,1,3,6.755768921984255,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.540307141711446
120,4,40.0,68.3447144993671,1,2,3,1,1,1,4,1.0,8,5,1988,1989,1,1,2,1,4,3,1,4,3,2,2,27.694764848252458,0,21.470910553583888,35.04283093587046,4,1,5,35.04283093587046,1,0,2,0,2,1,4,5,1,1,4,1,3,2,21.72556098240043,3,3,12.96148139681572,10.954451150103322,0,0,0,10,2008,1,1,7.113142108707088,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,12.14950229404178
190,4,60.0,99.36297097007517,1,1,1,1,4,1,2,1.0,4,5,1970,1970,1,1,2,2,3,3,2,3,3,3,3,28.089143810376278,0,13.076696830622021,30.983866769659336,3,0,5,30.983866769659336,1,0,1,0,3,1,3,6,1,0,0,2,1,2,24.0,3,3,0.0,16.97056274847714,0,0,0,5,2006,1,1,6.866933284461882,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.76756768334381
60,4,69.0,116.26263372210352,1,2,1,3,6,1,1,2.0,6,8,1976,2005,1,1,2,2,4,3,2,3,3,1,2,23.08679276123039,0,13.856406460551018,26.92582403567252,5,1,5,38.45776904605882,0,0,2,1,3,1,4,6,1,0,0,1,2,2,21.79449471770337,3,3,0.0,6.6332495807108,0,0,0,3,2010,1,1,6.586171654854675,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,11.779128505744886
20,4,78.0,100.69756700139284,1,1,1,1,1,1,1,1.0,6,5,1974,1974,2,1,2,2,3,3,2,4,3,1,1,0.0,0,32.61901286060018,32.61901286060018,3,1,5,36.742346141747674,0,0,2,0,3,1,3,7,1,1,3,1,2,2,21.863211109075447,3,3,0.0,0.0,1,0,0,8,2009,1,1,7.2078598714324755,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12.013700752882718
70,2,60.0,103.92304845413264,1,1,2,1,1,1,1,2.0,7,8,1890,1998,1,1,4,1,3,4,3,3,3,1,1,0.0,0,26.795522013948524,26.795522013948524,5,1,5,50.53711507397311,0,0,1,1,3,1,3,8,1,0,0,2,1,2,26.5329983228432,3,2,0.0,6.928203230275509,0,0,0,7,2007,1,1,7.362645270417825,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.979799201207037
20,4,80.0,100.0,1,1,1,1,1,1,1,1.0,5,6,1973,2000,1,1,2,1,3,3,2,4,3,1,4,32.92415526630866,0,9.591663046625438,34.292856398964496,4,1,5,34.322004603461025,0,1,1,1,3,1,4,5,1,1,2,1,1,2,20.952326839756964,3,3,14.966629547095765,0.0,1,0,0,11,2008,1,1,7.071573364211532,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,11.964001084330445
60,4,96.0,102.67424214475605,1,1,1,1,1,1,1,2.0,7,5,1993,1994,2,1,4,2,4,3,1,4,3,4,2,34.249087579087416,0,11.74734012447073,36.207733980463345,5,1,5,49.17316341257699,1,0,2,1,3,1,4,9,1,1,3,1,2,3,31.352830813181765,3,3,15.811388300841896,12.409673645990857,0,0,0,8,2008,1,1,7.1891677384203225,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,12.739637756265655
20,4,69.0,99.59919678390986,1,2,1,1,1,1,1,1.0,5,6,1969,1969,1,1,2,1,3,3,2,4,3,4,3,22.869193252058544,0,21.166010488516726,31.160872901765767,3,1,5,31.160872901765767,0,0,1,1,3,1,3,5,1,1,1,1,1,1,17.320508075688775,3,3,0.0,0.0,0,0,0,5,2006,1,1,6.878326468291325,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.763684183317412
120,4,69.0,81.01234473831751,1,2,4,3,1,1,1,1.0,8,5,1985,1985,1,1,2,1,4,3,1,4,3,4,2,33.88214869219483,0,24.372115213907882,41.737273509418415,3,1,5,41.737273509418415,1,0,2,0,2,1,4,5,1,1,3,1,2,2,23.748684174075834,3,3,10.677078252031311,5.291502622129181,0,0,0,12,2006,1,1,7.462789157412448,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,12.524526376648708
120,2,69.0,66.52818951391959,1,1,1,1,1,1,4,1.0,6,5,2004,2004,1,1,1,2,4,3,1,4,3,3,2,25.729360660537214,0,13.638181696985855,29.120439557122072,5,1,5,29.120439557122072,1,0,1,0,1,1,4,3,1,0,0,1,2,2,20.493901531919196,3,3,12.649110640673518,0.0,0,0,0,5,2010,1,1,6.742880635791903,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11.870599909242044
20,4,70.0,90.11104260855048,1,1,1,1,1,1,1,1.0,4,7,1970,1970,1,1,3,1,3,4,2,3,3,1,3,13.820274961085254,0,25.942243542145693,29.393876913398138,5,1,5,29.393876913398138,0,0,1,0,3,1,3,5,1,0,0,2,1,2,21.517434791350013,3,3,0.0,0.0,0,0,0,7,2009,1,1,6.761572768804055,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.732060994886899
50,4,60.0,90.39911503991618,1,1,1,1,1,1,1,1.8,4,6,1954,1972,1,1,3,1,3,3,1,3,3,1,1,0.0,0,30.675723300355934,30.675723300355934,5,1,5,38.34057902536163,0,0,2,0,4,1,3,7,1,0,0,2,1,1,23.40939982143925,3,3,0.0,0.0,0,0,0,5,2008,1,1,6.904750769961838,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.813030057420567
20,4,86.0,115.26491226735047,1,2,1,1,1,1,1,1.0,9,5,2007,2008,2,1,6,3,5,3,1,5,3,1,2,35.12833614050059,0,21.540659228538015,41.20679555607303,5,1,5,41.20679555607303,1,0,2,0,3,1,5,8,1,1,4,1,3,3,27.712812921102035,3,3,18.083141320025124,8.0,0,0,0,2,2009,1,1,7.437206366871292,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,12.676076274775909
20,4,60.0,83.42661445845684,1,1,1,1,1,1,1,1.0,4,6,1970,1970,1,1,2,1,3,3,2,3,3,1,3,19.364916731037084,239,15.811388300841896,29.393876913398138,3,1,5,29.393876913398138,0,0,1,0,3,1,4,5,1,0,0,2,1,2,25.69046515733026,3,3,9.797958971132712,0.0,0,2,500,11,2009,1,1,6.761572768804055,15.459624833740307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.699405031912846
20,4,69.0,147.2922265430189,1,2,1,2,1,1,1,1.0,6,9,1988,2007,2,1,4,2,4,4,2,4,3,1,2,28.42534080710379,0,8.48528137423857,29.664793948382652,5,1,5,40.98780306383839,1,0,2,0,3,1,4,5,1,1,4,1,3,2,23.2379000772445,3,3,17.08800749063506,6.6332495807108,0,0,0,12,2009,1,1,7.426549072397305,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,12.310432660854417
20,4,64.0,85.5219270129012,1,1,1,1,1,1,1,1.0,7,5,2007,2007,1,1,1,3,4,3,1,4,3,3,2,26.90724809414742,0,22.538855339169288,35.09985754956849,5,1,5,35.09985754956849,1,0,2,0,2,1,4,6,1,0,0,1,2,2,25.13961017995307,3,3,11.489125293076057,0.0,0,0,0,2,2009,1,1,7.116394144093465,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,12.178187442040638
90,4,85.0,107.12142642814275,1,1,1,2,1,1,3,1.0,5,5,1958,1958,1,1,1,2,3,3,2,3,3,1,1,0.0,0,39.7994974842648,39.7994974842648,3,1,5,42.14261501141095,1,0,2,0,4,2,3,9,1,0,0,2,1,3,29.79932885150268,3,3,0.0,5.0,0,0,0,7,2009,3,3,7.4821189235521155,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.608235644774552
30,2,52.0,78.99367063252599,1,1,1,1,1,1,1,1.8,4,5,1925,1950,1,1,3,1,3,3,2,3,3,1,4,12.328828005937952,0,25.059928172283335,27.92848008753788,3,1,4,34.75629439396553,0,0,1,0,2,1,3,5,1,0,0,2,1,2,23.2163735324878,3,3,0.0,4.795831523312719,0,0,0,1,2009,1,1,6.742880635791903,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.542484267211773
120,4,39.0,73.40980860893181,1,2,1,1,1,1,4,1.0,8,5,1995,1996,1,1,6,1,4,3,1,4,3,1,2,34.351128074635334,0,20.37154878746336,39.93745109543172,5,1,5,40.19950248448356,1,0,2,0,2,1,4,5,1,1,3,1,2,2,24.657656011875904,3,3,15.394804318340652,12.328828005937952,0,0,0,3,2010,1,1,7.38770923908104,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,12.373703486914124
80,4,73.0,97.92854537876073,1,2,1,2,1,1,1,4.0,7,5,2003,2003,1,1,1,2,4,3,1,5,3,3,2,28.035691537752374,0,9.055385138137417,29.46183972531247,5,1,5,33.85262175962151,1,0,2,0,3,1,4,6,1,1,4,1,3,2,20.92844953645635,3,3,12.649110640673518,4.69041575982343,0,0,0,5,2007,1,1,7.044032897274685,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,12.141534124392603
60,4,75.0,106.78951259369995,1,2,1,1,1,1,1,2.0,7,5,1998,1999,1,1,1,2,4,3,1,4,3,3,3,15.874507866387544,0,30.01666203960727,33.95585369269929,5,1,5,45.066617356974994,0,0,2,1,3,1,4,8,1,1,3,1,3,2,23.259406699226016,3,3,13.856406460551018,9.16515138991168,0,0,0,7,2008,1,1,7.050122520269059,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,12.312682380588432
20,4,80.0,100.0,1,1,1,2,2,1,1,1.0,5,6,1961,1983,2,1,2,1,3,3,2,3,3,1,4,24.372115213907882,0,16.431676725154983,29.393876913398138,5,1,5,33.823069050575526,1,0,1,0,3,1,3,6,1,1,3,1,2,1,16.24807680927192,3,3,12.84523257866513,0.0,4,2,400,3,2009,1,1,7.042286171939743,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,11.786001385032646
20,4,69.0,94.75230867899737,1,2,1,2,1,1,1,1.0,5,5,1968,1968,1,1,5,1,3,3,1,3,3,1,1,0.0,0,30.789608636681304,30.789608636681304,3,1,5,30.789608636681304,0,0,1,0,3,1,3,6,1,0,0,1,1,1,17.320508075688775,3,3,12.12435565298214,0.0,0,0,0,5,2007,1,4,6.854354502255021,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.589886506106357
75,2,60.0,103.92304845413264,1,1,1,1,1,1,1,2.5,7,7,1914,1970,1,1,4,1,3,3,3,4,3,2,5,19.748417658131498,0,22.135943621178654,29.664793948382652,2,0,5,42.04759208325728,0,0,1,1,2,1,3,6,1,2,3,2,1,2,17.88854381999832,3,1,0.0,18.466185312619388,0,0,0,10,2006,1,1,6.779921907472252,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12.0015054797889
90,4,60.0,92.43376006633075,1,1,1,1,1,1,3,1.0,3,4,1950,1950,1,1,9,1,3,3,2,0,0,0,0,0.0,0,0.0,0.0,4,0,3,32.2490309931942,0,0,2,0,2,2,3,6,1,0,0,2,1,2,20.0,3,3,0.0,0.0,0,0,0,7,2006,1,1,6.946975992135418,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.44571671527678
60,4,72.0,102.28880681677737,1,2,3,3,1,1,1,2.0,8,5,2005,2005,1,1,1,1,4,3,1,4,3,1,1,0.0,0,29.88310559496787,29.88310559496787,5,1,5,42.43819034784589,0,0,2,1,3,1,4,8,1,1,4,1,3,3,28.284271247461902,3,3,0.0,10.770329614269007,0,0,0,6,2006,1,1,6.803505257608338,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.387977448827787
90,4,60.0,103.92304845413264,1,1,1,1,1,1,3,1.0,5,5,1987,1988,1,1,5,1,3,3,2,4,4,4,2,34.64101615137755,0,0.0,34.64101615137755,3,1,5,34.64101615137755,3,0,3,0,3,1,3,5,1,0,0,0,0,0,0.0,0,3,10.954451150103322,0.0,0,0,0,3,2009,1,5,7.090076835776092,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12.095141084822892
60,4,65.0,96.50388593212193,1,2,1,1,1,1,1,2.0,7,5,2004,2004,1,1,1,1,4,3,1,4,3,1,1,0.0,0,29.393876913398138,29.393876913398138,5,1,5,41.569219381653056,0,0,2,1,3,1,4,7,1,0,0,1,2,2,23.916521486202797,3,3,13.674794331177344,7.483314773547883,0,0,0,4,2009,1,1,6.761572768804055,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.154779351142624
70,2,60.0,97.97958971132712,1,1,1,1,1,1,1,2.0,5,7,1910,2002,1,1,4,1,3,4,3,2,2,1,1,0.0,0,16.24807680927192,16.24807680927192,5,1,5,37.841775856849004,0,0,2,0,2,1,3,7,1,0,0,2,1,2,18.973665961010276,4,3,16.431676725154983,0.0,2,0,0,5,2007,1,3,6.643789733147672,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.790557201568507
20,4,65.0,82.26785520481253,1,2,1,1,2,1,1,1.0,6,8,1961,1996,2,1,2,1,3,4,2,3,3,2,2,28.844410203711913,0,8.94427190999916,30.199337741083,4,1,5,30.199337741083,1,1,1,0,3,1,4,5,1,0,0,2,1,1,16.97056274847714,3,3,12.96148139681572,0.0,2,0,0,5,2008,1,1,6.815639990074331,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,11.863582336583399
20,4,65.0,91.92388155425118,1,1,1,1,1,1,1,1.0,7,5,2000,2001,1,1,1,2,3,3,1,4,3,1,1,0.0,0,36.72873534441391,36.72873534441391,5,1,5,36.72873534441391,0,0,2,0,3,1,3,6,1,0,0,1,1,2,23.2163735324878,3,3,10.954451150103322,7.416198487095663,2,0,0,12,2007,1,1,7.207118856207756,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,12.095141084822892
80,4,70.0,113.51651862174069,1,2,1,1,1,1,1,4.0,5,6,1963,1999,1,1,2,1,3,3,2,4,3,3,3,21.071307505705477,0,8.717797887081348,22.80350850198276,5,1,5,38.262252939417984,0,1,2,0,3,1,3,6,3,1,3,1,2,2,21.908902300206645,3,3,17.378147196982766,0.0,0,0,0,10,2009,1,1,7.288927694521257,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12.072541252905651
120,4,41.0,73.45066371381542,1,2,3,1,1,1,4,1.0,8,5,1993,1993,1,1,2,1,4,3,1,4,3,1,2,27.073972741361768,0,24.576411454889016,36.565010597564445,4,1,5,36.565010597564445,1,0,2,0,2,1,4,5,1,1,3,1,2,2,21.494185260204677,3,3,9.797958971132712,0.0,0,0,0,10,2008,1,1,7.198183577101943,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,12.100712129872347
60,4,69.0,94.67312184564318,1,2,1,1,1,1,1,2.0,8,9,1976,1996,2,1,1,2,5,4,2,3,4,1,2,23.979157616563597,80,22.06807649071391,33.793490497431605,5,1,5,52.10566188045211,0,1,3,1,4,1,4,11,1,2,3,3,3,2,28.827070610799147,3,3,0.0,14.2828568570857,0,0,0,7,2008,1,1,7.069023426578259,8.94427190999916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,12.610870864650634
60,4,69.0,93.78166132032425,1,2,1,1,1,1,1,2.0,7,5,2000,2000,1,1,1,1,4,3,1,4,3,1,2,17.320508075688775,0,25.534290669607408,30.854497241083024,5,1,5,47.49736834815167,0,0,2,1,4,1,4,8,1,1,3,3,3,2,23.53720459187964,3,3,14.966629547095765,7.3484692283495345,0,0,0,4,2009,1,1,6.887552571664617,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.371587084007746
70,2,65.0,108.16653826391968,1,2,1,2,1,1,1,2.0,7,7,1880,2003,5,1,9,1,4,3,5,3,2,1,1,0.0,0,35.21363372331802,35.21363372331802,3,0,5,51.38093031466052,0,0,1,1,4,1,4,8,1,1,4,2,1,4,29.393876913398138,3,1,13.45362404707371,0.0,0,0,0,5,2009,1,1,7.1853870155804165,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,12.491172637278908
20,4,59.0,102.92230079045066,1,2,1,1,1,1,1,1.0,7,5,1996,1996,2,1,1,2,4,3,1,4,3,1,2,30.315012782448235,0,28.30194339616981,41.47288270665544,5,1,5,41.47288270665544,1,0,2,0,3,1,4,7,1,1,3,1,3,2,22.956480566497994,3,3,15.491933384829668,7.483314773547883,0,0,0,3,2010,1,1,7.450079569807499,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.46997418931655
50,4,50.0,91.67878707749138,1,1,1,1,1,1,1,1.8,4,3,1945,1950,1,1,8,1,3,3,4,0,0,0,0,0.0,0,0.0,0.0,3,0,3,39.102429592034305,0,0,2,0,4,1,3,9,4,0,0,2,1,1,15.491933384829668,3,1,9.591663046625438,0.0,0,0,0,4,2009,1,1,6.992096427415888,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,11.49272275765271
50,2,55.0,93.8083151964686,1,1,1,2,1,1,1,1.8,4,7,1910,2004,1,1,4,1,3,3,3,3,2,1,1,0.0,0,24.0,24.0,4,1,5,33.76388603226827,0,0,1,0,3,1,3,7,3,0,0,0,0,0,0.0,0,1,0.0,12.649110640673518,0,0,0,6,2010,1,1,6.674561391814426,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,11.477298287327077
